lon,lat,class,datetime,seed,eta_rho,xi_rho,temp,salt
150.67249379510855,-36.90173304154522,EAC,2011-09-26 12:00:00,880735,41,89,17.9887752532959,35.51601028442383
150.47356312211755,-36.73363252069315,EAC,2011-09-26 12:00:00,880735,43,80,17.853788375854492,35.52497863769531
151.20297558975122,-36.689334206948736,EAC,2011-09-26 12:00:00,880735,49,104,19.80904769897461,35.569454193115234
151.15324292150348,-36.96357170112294,EAC,2011-09-26 12:00:00,880735,43,106,20.657758712768555,35.59922409057617
150.8824761721546,-37.32476074062207,EAC,2011-09-26 12:00:00,880735,33,102,20.35907745361328,35.59721374511719
150.61170942280575,-37.430148019892115,EAC,2011-09-26 12:00:00,880735,30,95,19.724517822265625,35.573280334472656
150.3796236376496,-37.56605395484139,EAC,2011-09-26 12:00:00,880735,25,89,19.074386596679688,35.59846115112305
150.21384807682375,-37.63172605671703,EAC,2011-09-26 12:00:00,880735,23,84,18.662067413330078,35.58564758300781
151.4405872269349,-37.6667274712543,EAC,2011-09-26 12:00:00,880735,30,126,20.715927124023438,35.64044189453125
151.82739686886185,-37.77600053106238,EAC,2011-09-26 12:00:00,880735,30,139,20.66569709777832,35.650474548339844
151.69477642020118,-36.37853174141095,EAC,2011-09-26 12:00:00,880735,58,117,20.510568618774414,35.58407974243164
150.91563128431977,-35.901039536720404,EAC,2011-09-26 12:00:00,880735,64,84,19.271041870117188,35.629058837890625
151.18639803366864,-35.627526265837716,EAC,2011-09-26 12:00:00,880735,71,89,18.639556884765625,35.535369873046875
151.13113951339335,-35.13645359583295,EAC,2011-09-26 12:00:00,880735,81,80,18.787883758544922,35.526512145996094
151.11456195731077,-34.76051798022862,EAC,2011-09-26 12:00:00,880735,89,74,18.92087173461914,35.6061897277832
151.2416565539439,-34.83312155566781,EAC,2011-09-26 12:00:00,880735,88,79,18.927793502807617,35.60596466064453
152.04290509793543,-35.36659362134706,EAC,2011-09-26 12:00:00,880735,82,115,20.946535110473633,35.636531829833984
152.20868065876127,-35.506163062450696,EAC,2011-09-26 12:00:00,880735,80,122,21.009838104248047,35.64140319824219
152.0981636182107,-35.61405054465671,EAC,2011-09-26 12:00:00,880735,77,120,20.889060974121094,35.63560485839844
151.9931724296877,-35.7845751156419,EAC,2011-09-26 12:00:00,880735,73,119,20.866422653198242,35.63844299316406
151.97106902157756,-35.94578799204725,EAC,2011-09-26 12:00:00,880735,69,120,20.968076705932617,35.623443603515625
150.7222264633563,-37.78036809997636,BS,2011-09-26 12:00:00,880735,23,103,19.707551956176758,35.62667465209961
150.5564509025305,-37.91999399909014,BS,2011-09-26 12:00:00,880735,19,100,19.327486038208008,35.616477966308594
151.01509662081529,-37.94178665470044,BS,2011-09-26 12:00:00,880735,21,115,20.482563018798828,35.65483856201172
151.1035102532557,-37.74105069111664,BS,2011-09-26 12:00:00,880735,26,116,20.509843826293945,35.64892578125
151.13113951339335,-37.5879510958829,BS,2011-09-26 12:00:00,880735,29,114,20.41464614868164,35.64834213256836
150.84932105998945,-37.618596273878474,BS,2011-09-26 12:00:00,880735,27,105,19.832321166992188,35.63127136230469
150.74432987146642,-37.70608434173356,BS,2011-09-26 12:00:00,880735,25,103,19.72814178466797,35.6192741394043
150.57302845861307,-37.8807509423781,BS,2011-09-26 12:00:00,880735,20,100,19.35462188720703,35.613529205322266
150.8990537282372,-37.86766527402747,BS,2011-09-26 12:00:00,880735,22,110,20.28181266784668,35.6486930847168
150.78853668768664,-37.933070367652185,BS,2011-09-26 12:00:00,880735,20,108,20.233741760253906,35.6491813659668
149.0257898909053,-37.89819488417511,BS,2011-09-26 12:00:00,880735,10,49,17.15059471130371,35.61811447143555
149.62258190987828,-37.87638931119723,BS,2011-09-26 12:00:00,880735,14,68,17.801525115966797,35.589717864990234
149.67231457812605,-37.80220207357238,BS,2011-09-26 12:00:00,880735,16,69,17.703798294067383,35.588497161865234
149.9265037713923,-37.8371230094987,BS,2011-09-26 12:00:00,880735,17,78,18.045557022094727,35.612735748291016
148.87659188616206,-37.8807509423781,BS,2011-09-26 12:00:00,880735,10,44,16.301172256469727,35.64111328125
148.43452372395984,-37.89819488417511,BS,2011-09-26 12:00:00,880735,7,30,14.59822940826416,35.714439392089844
148.2079637908312,-37.91563469281185,BS,2011-09-26 12:00:00,880735,5,24,14.477612495422363,35.716129302978516
148.13612771447333,-38.00712585334492,BS,2011-09-26 12:00:00,880735,2,23,14.975696563720703,35.69944763183594
148.41242031584972,-37.998417320869954,BS,2011-09-26 12:00:00,880735,4,31,15.173948287963867,35.67980194091797
148.5505666165379,-37.88511231527627,BS,2011-09-26 12:00:00,880735,8,34,15.001582145690918,35.69679260253906
150.02044325586027,-36.897314074866856,BS,2011-09-26 12:00:00,880735,37,67,19.020463943481445,35.6605339050293
150.13648614843837,-36.92824146747181,BS,2011-09-26 12:00:00,880735,37,72,18.078575134277344,35.55602264404297
150.47356312211755,-37.223625708179746,BS,2011-09-26 12:00:00,880735,33,87,17.976716995239258,35.52471923828125
150.85484691201697,-35.240323113845,BS,2011-09-26 12:00:00,880735,77,72,18.878257751464844,35.53744125366211
150.7056489072737,-35.89656329869994,BS,2011-09-26 12:00:00,880735,62,76,19.28038787841797,35.63936996459961
150.21384807682375,-36.11560103027458,BS,2011-09-26 12:00:00,880735,55,63,18.68292236328125,35.63818359375
150.97088980459506,-36.43634661323471,EAC,2002-06-29 12:00:00,880735,53,93,18.2766170501709,35.56401824951172
151.05377758500796,-36.76462614162191,EAC,2002-06-29 12:00:00,880735,46,100,19.56554412841797,35.56121063232422
151.5013715992377,-36.99888554742555,EAC,2002-06-29 12:00:00,880735,44,119,20.156301498413086,35.647666931152344
151.7997676087242,-37.46963006041799,EAC,2002-06-29 12:00:00,880735,36,134,20.90676498413086,35.62306594848633
151.20850144177874,-37.39503538156748,EAC,2002-06-29 12:00:00,880735,34,114,20.319374084472656,35.648345947265625
150.72775231538384,-37.0077114477968,EAC,2002-06-29 12:00:00,880735,39,93,18.80679702758789,35.602603912353516
150.73327816741136,-36.26722843510638,EAC,2002-06-29 12:00:00,880735,55,83,17.79945182800293,35.51689910888672
151.3632252985495,-35.42965494018114,EAC,2002-06-29 12:00:00,880735,76,92,18.460466384887695,35.524478912353516
151.55110426748547,-34.82858570555369,EAC,2002-06-29 12:00:00,880735,90,90,18.552520751953125,35.52461242675781
151.42953552287986,-34.59237755388789,EAC,2002-06-29 12:00:00,880735,94,83,18.84470558166504,35.5745849609375
152.04843094996295,-34.67421823809919,EAC,2002-06-29 12:00:00,880735,96,105,21.18461036682129,35.611412048339844
151.6229403438433,-35.26739766636929,EAC,2002-06-29 12:00:00,880735,81,99,20.390459060668945,35.575950622558594
151.6229403438433,-36.10667263107832,EAC,2002-06-29 12:00:00,880735,64,111,19.39217758178711,35.539737701416016
152.1147411742933,-36.31622147347027,EAC,2002-06-29 12:00:00,880735,62,130,21.025299072265625,35.61818313598633
151.9986982817152,-37.06064532894466,EAC,2002-06-29 12:00:00,880735,46,135,20.821487426757812,35.631614685058594
151.72793153236634,-37.48717094424105,EAC,2002-06-29 12:00:00,880735,35,132,20.89396858215332,35.62531661987305
151.07035514109054,-37.38186389918426,EAC,2002-06-29 12:00:00,880735,33,109,19.889305114746094,35.6431770324707
150.4625114180625,-36.71148655623678,EAC,2002-06-29 12:00:00,880735,44,80,17.879047393798828,35.52216339111328
150.48461482617262,-36.209287920240186,EAC,2002-06-29 12:00:00,880735,54,73,18.046323776245117,35.56083679199219
151.2803375181366,-36.400773321892366,EAC,2002-06-29 12:00:00,880735,55,103,19.28848648071289,35.614830017089844
151.4184838188248,-37.00329862568839,EAC,2002-06-29 12:00:00,880735,43,116,19.91510581970215,35.6445198059082
152.16447384254104,-37.20602314072548,EAC,2002-06-29 12:00:00,880735,44,142,20.84333038330078,35.63017272949219
151.8218710168343,-36.13791758729947,EAC,2002-06-29 12:00:00,880735,64,118,20.866559982299805,35.596168518066406
151.34664774246693,-36.062015413242165,EAC,2002-06-29 12:00:00,880735,63,100,19.339473724365234,35.62459182739258
150.69459720321868,-37.373081625399806,EAC,2002-06-29 12:00:00,880735,31,97,19.95809555053711,35.5783805847168
151.24718240597144,-35.62303461109408,EAC,2002-06-29 12:00:00,880735,72,91,18.350540161132812,35.52869415283203
151.4792681911276,-35.195178768801405,EAC,2002-06-29 12:00:00,880735,82,93,18.553903579711914,35.521507263183594
151.00957076878774,-34.76959692318735,EAC,2002-06-29 12:00:00,880735,88,71,18.826316833496094,35.6021728515625
150.95983810054,-36.244948703874115,EAC,2002-06-29 12:00:00,880735,57,90,19.334075927734375,35.63084411621094
151.68925056817366,-36.55628611246165,EAC,2002-06-29 12:00:00,880735,55,119,20.89889907836914,35.60313034057617
151.74450908844892,-37.069464054781776,EAC,2002-06-29 12:00:00,880735,44,128,20.754318237304688,35.640445709228516
151.50689745126525,-37.07387303322098,EAC,2002-06-29 12:00:00,880735,43,120,20.379199981689453,35.649330139160156
151.34664774246693,-36.569601253826214,EAC,2002-06-29 12:00:00,880735,52,108,19.881975173950195,35.56649398803711
151.9986982817152,-36.72034570828141,EAC,2002-06-29 12:00:00,880735,53,131,20.0489444732666,35.64476013183594
150.21937392885127,-37.91563469281185,BS,2002-06-29 12:00:00,880735,17,89,18.71357536315918,35.59352111816406
150.05359836802546,-37.89819488417511,BS,2002-06-29 12:00:00,880735,16,83,18.49846839904785,35.58584213256836
150.33541682142936,-37.99406266680307,BS,2002-06-29 12:00:00,880735,16,93,18.882734298706055,35.59833526611328
150.21937392885127,-37.104728704302616,BS,2002-06-29 12:00:00,880735,34,77,18.26596450805664,35.55759811401367
150.0646500720805,-37.04300480174983,BS,2002-06-29 12:00:00,880735,34,71,18.861038208007812,35.64309310913086
150.00939155180524,-36.90173304154522,BS,2002-06-29 12:00:00,880735,37,67,19.020463943481445,35.6605339050293
152.26393917903653,-35.73525024852176,BS,2002-06-29 12:00:00,880735,75,127,20.872154235839844,35.6345329284668
152.21420651078878,-35.488167700053985,BS,2002-06-29 12:00:00,880735,80,122,21.009838104248047,35.64140319824219
148.63345439695084,-37.954859147085195,BS,2002-06-29 12:00:00,880735,7,37,15.656219482421875,35.64849090576172
148.35716179557446,-37.950501908061796,BS,2002-06-29 12:00:00,880735,5,29,14.715205192565918,35.711612701416016
149.25234982403393,-37.89383428618476,BS,2002-06-29 12:00:00,880735,12,56,16.74017906188965,35.62120056152344
149.53416827743786,-37.8371230094987,BS,2002-06-29 12:00:00,880735,14,65,17.77964210510254,35.5881462097168
149.95413303152995,-37.627349720126915,BS,2002-06-29 12:00:00,880735,21,76,18.43610954284668,35.62706756591797
148.04771408203288,-37.98535258305948,BS,2002-06-29 12:00:00,880735,2,20,14.610090255737305,35.714111328125
148.43452372395984,-37.87638931119723,BS,2002-06-29 12:00:00,880735,7,30,14.59822940826416,35.714439392089844
148.6113509888407,-37.95921612765724,BS,2002-06-29 12:00:00,880735,6,37,15.815311431884766,35.62077331542969
148.21348964285872,-37.95921612765724,BS,2002-06-29 12:00:00,880735,4,25,14.731273651123047,35.71358108520508
149.27997908417157,-37.91127512817125,BS,2002-06-29 12:00:00,880735,11,57,17.56402587890625,35.60356521606445
150.4459338619799,-37.93742864038223,BS,2002-06-29 12:00:00,880735,18,96,19.228839874267578,35.60993194580078
150.4238304538698,-37.46524419614688,BS,2002-06-29 12:00:00,880735,28,89,18.888219833374023,35.595176696777344
150.55092505050294,-37.61421916424091,BS,2002-06-29 12:00:00,880735,25,95,19.680259704589844,35.589576721191406
151.5787335276231,-37.373081625399806,EAC,2004-09-16 12:00:00,880735,37,126,20.807926177978516,35.63312530517578
151.95449146549498,-37.0121240137395,EAC,2004-09-16 12:00:00,880735,47,133,20.769960403442383,35.63872146606445
151.84397442494443,-35.83834917456202,EAC,2004-09-16 12:00:00,880735,71,114,21.001571655273438,35.60955810546875
152.12579287834834,-36.227120344628645,EAC,2004-09-16 12:00:00,880735,64,129,20.974939346313477,35.62052536010742
