lon,lat,class,datetime,seed,eta_rho,xi_rho,temp,salt
151.20297558975122,-34.64240090037326,EAC,2016-03-17 12:00:00,728488,92,75,20.863983154296875,35.414161682128906
151.13113951339335,-34.873932961087135,EAC,2016-03-17 12:00:00,728488,87,76,21.11112403869629,35.43098831176758
151.05930343703548,-35.127415190612666,EAC,2016-03-17 12:00:00,728488,81,77,21.59684944152832,35.49687194824219
151.0979844012282,-35.398130445963815,EAC,2016-03-17 12:00:00,728488,75,83,21.1761531829834,35.55305480957031
151.38532870665964,-35.506163062450696,EAC,2016-03-17 12:00:00,728488,75,94,21.38730812072754,35.53646469116211
151.87160368508208,-35.515159231886095,EAC,2016-03-17 12:00:00,728488,78,111,20.719871520996094,35.60902786254883
152.20315480673372,-35.57360975867608,EAC,2016-03-17 12:00:00,728488,79,123,20.79690170288086,35.606048583984375
151.9986982817152,-35.977096841963935,EAC,2016-03-17 12:00:00,728488,69,122,20.443208694458008,35.661495208740234
151.6560954560085,-35.97262490909758,EAC,2016-03-17 12:00:00,728488,67,110,20.45317840576172,35.660919189453125
151.5400525634304,-35.70833288902731,EAC,2016-03-17 12:00:00,728488,72,102,20.911033630371094,35.574058532714844
151.31901848232928,-35.80250384787546,EAC,2016-03-17 12:00:00,728488,68,96,21.1784725189209,35.555328369140625
151.40743211476973,-36.12899172586125,EAC,2016-03-17 12:00:00,728488,62,103,20.68659782409668,35.611572265625
151.44611307896244,-36.356283798618136,EAC,2016-03-17 12:00:00,728488,57,108,20.881040573120117,35.567718505859375
151.38532870665964,-36.51632692087105,EAC,2016-03-17 12:00:00,728488,54,108,21.228801727294922,35.52479553222656
151.51242330329276,-36.60953290589319,EAC,2016-03-17 12:00:00,728488,52,114,21.32052993774414,35.51274108886719
151.81081931277927,-36.307315936710935,EAC,2016-03-17 12:00:00,728488,61,120,20.518814086914062,35.631378173828125
152.1921031026787,-36.32067386037604,EAC,2016-03-17 12:00:00,728488,63,132,20.52484893798828,35.63606262207031
152.26946503106407,-35.18163056988286,EAC,2016-03-17 12:00:00,728488,87,120,21.425682067871094,35.542030334472656
152.0981636182107,-34.65603839800292,EAC,2016-03-17 12:00:00,728488,97,107,19.713163375854492,35.41998291015625
151.7942417566967,-34.601474950067626,EAC,2016-03-17 12:00:00,728488,96,95,18.834354400634766,35.416107177734375
151.6229403438433,-34.914724116915224,EAC,2016-03-17 12:00:00,728488,89,94,21.348426818847656,35.48380661010742
151.76661249655905,-35.44316166192085,EAC,2016-03-17 12:00:00,728488,79,106,21.21382713317871,35.55896759033203
151.84950027697195,-35.798022044063536,EAC,2016-03-17 12:00:00,728488,72,114,20.543081283569336,35.66038513183594
151.38532870665964,-36.04414542447543,EAC,2016-03-17 12:00:00,728488,64,102,20.732357025146484,35.60518264770508
151.357699446522,-36.78675677650362,EAC,2016-03-17 12:00:00,728488,48,111,21.598173141479492,35.49272918701172
151.29691507421919,-36.70262638261906,EAC,2016-03-17 12:00:00,728488,49,108,21.404743194580078,35.506561279296875
150.32989096940184,-37.0077114477968,EAC,2016-03-17 12:00:00,728488,37,79,17.547000885009766,35.60580825805664
150.39620119373217,-37.21042416761785,EAC,2016-03-17 12:00:00,728488,33,84,17.599512100219727,35.603946685791016
150.2470031889889,-36.88405563959138,EAC,2016-03-17 12:00:00,728488,39,75,17.776559829711914,35.53172302246094
150.23042563290633,-36.356283798618136,EAC,2016-03-17 12:00:00,728488,50,67,19.31488037109375,35.41393280029297
150.15306370452095,-36.51632692087105,EAC,2016-03-17 12:00:00,728488,46,66,19.18551254272461,35.42436599731445
150.31331341331926,-36.972401699239875,EAC,2016-03-17 12:00:00,728488,37,78,17.61127471923828,35.6058235168457
150.5840801626681,-37.0121240137395,EAC,2016-03-17 12:00:00,728488,38,88,19.560100555419922,35.421783447265625
150.82721765187932,-36.40522087437647,BS,2016-03-17 12:00:00,728488,52,88,21.702680587768555,35.53083419799805
150.760907427549,-36.307315936710935,BS,2016-03-17 12:00:00,728488,54,84,21.72146987915039,35.52091598510742
150.65591623902597,-35.69038293101795,BS,2016-03-17 12:00:00,728488,66,72,21.721235275268555,35.50175094604492
150.67801964713607,-35.510661273160004,BS,2016-03-17 12:00:00,728488,70,70,21.78578758239746,35.48434066772461
150.71117475930126,-35.29897321276364,BS,2016-03-17 12:00:00,728488,75,68,21.72840690612793,35.450416564941406
150.8769503201271,-34.83765715591859,BS,2016-03-17 12:00:00,728488,86,67,21.5981502532959,35.44961166381836
150.65591623902597,-36.382980566541214,BS,2016-03-17 12:00:00,728488,52,82,20.01226043701172,35.44072723388672
150.77195913160406,-36.39187745327527,BS,2016-03-17 12:00:00,728488,52,86,21.571552276611328,35.51352310180664
150.83274350390687,-36.44079212884941,BS,2016-03-17 12:00:00,728488,52,88,21.702680587768555,35.53083419799805
150.73880401943887,-36.31622147347027,BS,2016-03-17 12:00:00,728488,54,83,21.5716495513916,35.50575637817383
150.09227933221814,-37.351121442214094,BS,2016-03-17 12:00:00,728488,28,76,16.864900588989258,35.64049530029297
150.05359836802546,-37.32036639092624,BS,2016-03-17 12:00:00,728488,28,75,16.185531616210938,35.64603042602539
150.1254344443833,-37.24122416825028,BS,2016-03-17 12:00:00,728488,31,76,17.50946617126465,35.62664031982422
150.03702081194288,-37.05623558156919,BS,2016-03-17 12:00:00,728488,34,70,16.23139190673828,35.56574630737305
149.87124525111705,-37.636102135604,BS,2016-03-17 12:00:00,728488,21,73,15.486177444458008,35.618804931640625
149.7441506544839,-37.72794024451732,BS,2016-03-17 12:00:00,728488,18,70,15.309879302978516,35.62154769897461
148.1471794185284,-37.92435304699625,BS,2016-03-17 12:00:00,728488,4,22,15.003684997558594,35.67443084716797
148.3682134996295,-37.8807509423781,BS,2016-03-17 12:00:00,728488,7,28,14.846661567687988,35.68589401245117
148.55609246856545,-37.8807509423781,BS,2016-03-17 12:00:00,728488,8,34,14.909384727478027,35.67967224121094
148.8876435902171,-37.858940203846906,BS,2016-03-17 12:00:00,728488,10,44,15.083517074584961,35.64935302734375
149.16393619159348,-37.84148696477359,BS,2016-03-17 12:00:00,728488,12,52,15.118083953857422,35.643253326416016
149.39602197674967,-37.86766527402747,BS,2016-03-17 12:00:00,728488,13,61,15.989103317260742,35.618446350097656
149.40154782877718,-37.954859147085195,BS,2016-03-17 12:00:00,728488,11,62,16.70938491821289,35.605438232421875
148.08086919419804,-37.96357284976809,BS,2016-03-17 12:00:00,728488,3,21,15.078153610229492,35.66505813598633
148.2853257192166,-37.92871183652023,BS,2016-03-17 12:00:00,728488,5,26,15.05109691619873,35.669925689697266
148.53951491248284,-37.906915305178316,BS,2016-03-17 12:00:00,728488,7,34,15.065736770629883,35.66233444213867
149.5839009456856,-37.828394324411306,BS,2016-03-17 12:00:00,728488,15,66,15.549239158630371,35.624202728271484
149.81046087881424,-37.67110148814354,BS,2016-03-17 12:00:00,728488,20,71,15.457176208496094,35.62126159667969
149.35734101255696,-37.96357284976809,BS,2016-03-17 12:00:00,728488,11,61,16.65618133544922,35.605472564697266
148.07534334217053,-37.98535258305948,BS,2016-03-17 12:00:00,728488,3,21,15.078153610229492,35.66505813598633
148.44557542801488,-37.94178665470044,BS,2016-03-17 12:00:00,728488,6,31,15.084193229675293,35.66290283203125
