index,xtime,yEAC,yTSW,yEACr,yTSWr,xmonth
2107,2010-12-11 12:00:00,1688,36,0.9791183294663574,0.02088167053364269,12
2108,2010-12-12 12:00:00,1705,19,0.9889791183294664,0.011020881670533642,12
2109,2010-12-13 12:00:00,1724,0,1.0,0.0,12
2110,2010-12-14 12:00:00,1724,0,1.0,0.0,12
2111,2010-12-15 12:00:00,1724,0,1.0,0.0,12
2112,2010-12-16 12:00:00,1724,0,1.0,0.0,12
2113,2010-12-17 12:00:00,1724,0,1.0,0.0,12
2114,2010-12-18 12:00:00,1724,0,1.0,0.0,12
2115,2010-12-19 12:00:00,1724,0,1.0,0.0,12
2116,2010-12-20 12:00:00,1714,10,0.994199535962877,0.00580046403712297,12
2117,2010-12-21 12:00:00,1724,0,1.0,0.0,12
2118,2010-12-22 12:00:00,1724,0,1.0,0.0,12
2119,2010-12-23 12:00:00,1724,0,1.0,0.0,12
2120,2010-12-24 12:00:00,1724,0,1.0,0.0,12
2121,2010-12-25 12:00:00,1724,0,1.0,0.0,12
2122,2010-12-26 12:00:00,1724,0,1.0,0.0,12
2123,2010-12-27 12:00:00,1724,0,1.0,0.0,12
2124,2010-12-28 12:00:00,1724,0,1.0,0.0,12
2125,2010-12-29 12:00:00,1724,0,1.0,0.0,12
2126,2010-12-30 12:00:00,1724,0,1.0,0.0,12
2127,2010-12-31 12:00:00,1724,0,1.0,0.0,12
2128,2011-01-01 12:00:00,1483,241,0.8602088167053364,0.13979118329466358,1
2129,2010-11-03 12:00:00,1603,121,0.929814385150812,0.07018561484918794,11
2130,2010-11-04 12:00:00,1603,121,0.929814385150812,0.07018561484918794,11
2131,2010-11-05 12:00:00,1612,112,0.9350348027842227,0.06496519721577726,11
2132,2010-11-06 12:00:00,1606,118,0.931554524361949,0.06844547563805105,11
2133,2010-11-07 12:00:00,1557,167,0.9031322505800464,0.0968677494199536,11
2134,2010-11-08 12:00:00,1680,44,0.974477958236659,0.025522041763341066,11
2135,2010-11-09 12:00:00,1645,79,0.9541763341067285,0.04582366589327146,11
2136,2010-11-10 12:00:00,1716,8,0.9953596287703016,0.004640371229698376,11
2137,2010-11-11 12:00:00,1718,6,0.9965197215777262,0.0034802784222737818,11
2138,2010-11-12 12:00:00,1714,10,0.994199535962877,0.00580046403712297,11
2139,2010-11-13 12:00:00,1722,2,0.9988399071925754,0.001160092807424594,11
2140,2010-11-14 12:00:00,1724,0,1.0,0.0,11
2141,2010-11-15 12:00:00,1724,0,1.0,0.0,11
2142,2010-11-16 12:00:00,1724,0,1.0,0.0,11
2143,2010-11-17 12:00:00,1724,0,1.0,0.0,11
2144,2010-11-18 12:00:00,1724,0,1.0,0.0,11
2145,2010-11-19 12:00:00,1724,0,1.0,0.0,11
2146,2010-11-20 12:00:00,1724,0,1.0,0.0,11
2147,2010-11-21 12:00:00,1724,0,1.0,0.0,11
2148,2010-11-22 12:00:00,1723,1,0.9994199535962877,0.000580046403712297,11
2149,2010-11-23 12:00:00,1700,24,0.9860788863109049,0.013921113689095127,11
2150,2010-11-24 12:00:00,1698,26,0.9849187935034803,0.015081206496519721,11
2151,2010-11-25 12:00:00,1716,8,0.9953596287703016,0.004640371229698376,11
2152,2010-11-26 12:00:00,1712,12,0.9930394431554525,0.0069605568445475635,11
2153,2010-11-27 12:00:00,1620,104,0.9396751740139211,0.060324825986078884,11
2154,2010-11-28 12:00:00,1642,82,0.9524361948955916,0.04756380510440835,11
2155,2010-11-29 12:00:00,1651,73,0.9576566125290024,0.04234338747099768,11
2156,2010-11-30 12:00:00,1678,46,0.9733178654292344,0.02668213457076566,11
2157,2010-12-01 12:00:00,1673,51,0.9704176334106729,0.029582366589327145,12
2158,2010-12-02 12:00:00,1634,90,0.9477958236658933,0.052204176334106726,12
2159,2010-10-04 12:00:00,988,736,0.5730858468677494,0.42691415313225056,10
2160,2010-10-05 12:00:00,991,733,0.5748259860788864,0.4251740139211137,10
2161,2010-10-06 12:00:00,927,797,0.5377030162412993,0.4622969837587007,10
2162,2010-10-07 12:00:00,959,765,0.5562645011600929,0.4437354988399072,10
2163,2010-10-08 12:00:00,998,726,0.5788863109048724,0.4211136890951276,10
2164,2010-10-09 12:00:00,1067,657,0.6189095127610209,0.3810904872389791,10
2165,2010-10-10 12:00:00,1014,710,0.5881670533642691,0.41183294663573083,10
2166,2010-10-11 12:00:00,1009,715,0.5852668213457076,0.4147331786542923,10
2167,2010-10-12 12:00:00,984,740,0.5707656612529002,0.42923433874709976,10
2168,2010-10-13 12:00:00,1014,710,0.5881670533642691,0.41183294663573083,10
2169,2010-10-14 12:00:00,1196,528,0.6937354988399071,0.3062645011600928,10
2170,2010-10-15 12:00:00,1020,704,0.5916473317865429,0.40835266821345706,10
2171,2010-10-16 12:00:00,1064,660,0.617169373549884,0.382830626450116,10
2172,2010-10-17 12:00:00,1105,619,0.6409512761020881,0.3590487238979118,10
2173,2010-10-18 12:00:00,1170,554,0.6786542923433875,0.3213457076566125,10
2174,2010-10-19 12:00:00,1266,458,0.734338747099768,0.265661252900232,10
2175,2010-10-20 12:00:00,1370,354,0.7946635730858469,0.20533642691415313,10
2176,2010-10-21 12:00:00,1413,311,0.8196055684454756,0.18039443155452436,10
2177,2010-10-22 12:00:00,1461,263,0.8474477958236659,0.1525522041763341,10
2178,2010-10-23 12:00:00,1526,198,0.8851508120649652,0.1148491879350348,10
2179,2010-10-24 12:00:00,1570,154,0.9106728538283063,0.08932714617169374,10
2180,2010-10-25 12:00:00,1589,135,0.9216937354988399,0.07830626450116009,10
2181,2010-10-26 12:00:00,1610,114,0.9338747099767981,0.06612529002320186,10
