bath_salt,bath_temp,full_salt,full_temp,mont_salt,mont_temp,xtime
35.44699453947407,20.573231215923574,35.5197455821066,22.454774760421024,35.54836008332998,21.775558515933717,1994-02-15 12:00:00
35.42937716112396,20.720697875469472,35.50573113715823,22.512890353335393,35.5265794585863,21.881520773584494,1994-02-16 12:00:00
35.48365522079237,20.79121751583595,35.526638835425146,22.441987946957767,35.559746153669956,21.831394278532944,1994-02-17 12:00:00
35.498027340523066,20.828403882029555,35.53159988210713,22.352387050543374,35.56897625845712,21.743704534738633,1994-02-18 12:00:00
35.51288022735688,20.82065898630194,35.53428414776502,22.260065345301523,35.57884625215818,21.577627133327404,1994-02-19 12:00:00
35.52690877078883,20.8505960908181,35.53529238820853,22.24689008890427,35.584671350200324,21.515669257347657,1994-02-20 12:00:00
35.53642789258698,20.971954616535108,35.5350225348056,22.357759007407576,35.583018597206774,21.651877916606008,1994-02-21 12:00:00
35.5400977005051,21.1646050859434,35.535802396332585,22.468664553424883,35.574984594730104,21.851774784362508,1994-02-22 12:00:00
35.53757097641867,20.99189912732634,35.53847618282417,22.439297907010783,35.56290910636743,21.873686510559576,1994-02-23 12:00:00
35.53130247225574,20.93996940566694,35.54391887870306,22.4246262211324,35.54974039303454,21.933544673388628,1994-02-24 12:00:00
35.53059712205408,20.940920734693638,35.548979254172544,22.442048587614963,35.54188005885503,22.021550385415416,1994-02-25 12:00:00
35.52981217029952,20.845390463883785,35.5567355257048,22.40211045644669,35.540196305914435,22.01501892337666,1994-02-26 12:00:00
35.517350994928364,20.786549225314506,35.55462192881276,22.303086190892078,35.53023471743767,21.983673309228813,1994-02-27 12:00:00
35.532903458056495,20.64506677126236,35.55756110978219,22.05421634743625,35.5301758109002,21.736113572618525,1994-02-28 12:00:00
35.53791533640144,20.67237613712553,35.565313373380306,22.07379810732,35.535907827231284,21.707096161809154,1994-03-01 12:00:00
35.54109329039237,20.794982477977555,35.57004750301102,22.098928123444537,35.54372993035549,21.739192674995298,1994-03-02 12:00:00
35.54860064918541,20.943922434688695,35.57164263058472,22.120189000017895,35.55679299162048,21.794718853005676,1994-03-03 12:00:00
35.5442320832313,20.688661085514862,35.56800876432063,22.058753241860092,35.5583663241216,21.56903303305677,1994-03-04 12:00:00
35.55162755960424,20.652710819532505,35.570946867380805,22.04133235455228,35.56027822870666,21.522142165774813,1994-03-05 12:00:00
35.55457948990099,20.61777099309731,35.57516299914079,22.036298788338346,35.55931281822187,21.47123158669527,1994-03-06 12:00:00
35.55364329865332,20.602353150750936,35.57633694020172,22.056304914173776,35.558193759962464,21.425819391440903,1994-03-07 12:00:00
35.53623341217502,20.55999167520114,35.57096261524168,22.05625051453251,35.5456270673712,21.38767459608286,1994-03-08 12:00:00
35.51001016899178,20.411132420657985,35.55345926630193,21.985579798219817,35.52006708884184,21.24805241228533,1994-03-09 12:00:00
35.508383148746546,20.34560223144347,35.54902935382134,21.954247425967793,35.51408022019813,21.221811034563245,1994-03-10 12:00:00
35.50996983231374,20.246746553034942,35.55466725670675,21.786182605298713,35.507208474550886,21.12034477379925,1994-03-11 12:00:00
35.524484006299716,20.11764903803246,35.55982540373892,21.49788173583954,35.511566777240375,20.829931650803427,1994-03-12 12:00:00
35.5352537149389,20.064629402045398,35.559831710688286,21.23901934214978,35.517212476088666,20.584960483896207,1994-03-13 12:00:00
35.54351842367397,20.104211957072923,35.55871017552988,21.130194610892797,35.52500148383758,20.515914274202423,1994-03-14 12:00:00
35.54795671445726,20.170495848641295,35.55673508447012,21.149074214233167,35.52930795620876,20.55916005442148,1994-03-15 12:00:00
35.54885895374679,20.1269337115331,35.55361172326985,21.12753320289085,35.53053497217094,20.576371543645305,1994-03-16 12:00:00
35.55056489558378,20.072363648890008,35.55575281927938,21.01820800261336,35.53309617407637,20.55007029022252,1994-03-17 12:00:00
35.55237512502065,20.082853190488326,35.56062213887319,21.016992679593116,35.53553219461109,20.57559712027176,1994-03-18 12:00:00
35.55317387191911,20.06413709865236,35.5648022143324,21.03068312956608,35.53809203127974,20.587869530210916,1994-03-19 12:00:00
35.55402547139055,20.0687130181811,35.5656762907936,21.08894287120705,35.54116326529023,20.630852586432013,1994-03-20 12:00:00
35.55596104417322,20.11904631208437,35.564518838754516,21.181330950009766,35.54505185129471,20.699877565255573,1994-03-21 12:00:00
35.55867770791414,20.195711775488725,35.56444359407912,21.291992416929446,35.54957348011486,20.796115972603005,1994-03-22 12:00:00
35.55893238217449,20.166529122436156,35.56432097301006,21.29309271035164,35.54925972126476,20.799669539015696,1994-03-23 12:00:00
35.55892574390976,20.093205068766892,35.56648783120825,21.2506799501964,35.54428665267343,20.793336145839117,1994-03-24 12:00:00
35.560229413819094,20.080207605736494,35.56959979898632,21.23043901355203,35.543719169988435,20.824236193831723,1994-03-25 12:00:00
35.56177860732525,20.08218226476018,35.571614684252914,21.22037118433844,35.548162362968284,20.8144928086938,1994-03-26 12:00:00
35.561778077186055,20.111525307969384,35.5708999998862,21.23312614015419,35.551769101702696,20.819313553812332,1994-03-27 12:00:00
35.562178459052234,20.184703106606474,35.568460839778794,21.305455370927326,35.55445232302849,20.86616138405147,1994-03-28 12:00:00
35.56260727251404,20.220472912053687,35.56404892885491,21.37546060463155,35.55595779197675,20.8883812421989,1994-03-29 12:00:00
35.558212983284115,20.204256363145536,35.55750146190302,21.390998291935862,35.55226834467558,20.881240814855094,1994-03-30 12:00:00
35.560798114880335,20.1798564011957,35.555747548696495,21.387112591764478,35.55445842123363,20.879282813061142,1994-03-31 12:00:00
35.56064797023992,20.088934301969868,35.553074462452535,21.350725285832457,35.55551218709923,20.8222653196472,1994-04-01 12:00:00
35.562273941731526,19.98249614634903,35.55610727612782,21.237679632649684,35.55755447290336,20.712231327375513,1994-04-02 12:00:00
35.56624345116745,19.968383598903873,35.56178042239732,21.230466632891797,35.561484876752175,20.706346161127644,1994-04-03 12:00:00
35.56486613800879,19.870756956025552,35.564649224546855,21.230164326552206,35.56167009092539,20.642500793297717,1994-04-04 12:00:00
35.56501668601598,19.847325794646387,35.56481291726324,21.26911479480077,35.56169880072645,20.632415604425418,1994-04-05 12:00:00
35.56493487170816,19.696191021322843,35.56341377404959,21.21689923405008,35.56188571204166,20.524053262723847,1994-04-06 12:00:00
35.56386008363476,19.555789169588117,35.56445687895668,21.11151614951159,35.561829606784194,20.414873231591315,1994-04-07 12:00:00
35.566414190563194,19.57290033415365,35.56596602367574,21.149040584408425,35.5646079963985,20.453466058053994,1994-04-08 12:00:00
35.56553936868996,19.529878080431427,35.56518370766282,21.17785601021482,35.565529500248815,20.45163475443758,1994-04-09 12:00:00
35.563191128641456,19.436577142905612,35.56133903067219,21.12005783341012,35.56482860494379,20.392979374064648,1994-04-10 12:00:00
35.551214661843105,19.285459783502215,35.55171948645278,21.02143733834445,35.554955427165375,20.268176539038283,1994-04-11 12:00:00
35.54393628860888,19.20064644366953,35.54408087792171,20.960432595028834,35.546766814388974,20.192046548263654,1994-04-12 12:00:00
35.544592958202536,19.194280013577096,35.54930865096826,20.894527878268363,35.54760613629547,20.12316719727837,1994-04-13 12:00:00
35.54692754140433,19.193609831196305,35.55817598950773,20.83198449706276,35.55033754804571,20.057396802437555,1994-04-14 12:00:00
35.548484802246094,19.21926205684051,35.56425492785746,20.794445572705094,35.55196499216031,20.018655896463418,1994-04-15 12:00:00
35.55029623025854,19.243444292927077,35.56611257212733,20.788606890573053,35.55321642307007,19.957460272892998,1994-04-16 12:00:00
35.5512459515805,19.196339638931875,35.56301127801132,20.78169505441359,35.55353683772607,19.831009241931675,1994-04-17 12:00:00
35.55009322152037,19.05500437341788,35.56182553817136,20.760647165943478,35.55395535471268,19.660598499315796,1994-04-18 12:00:00
35.546304293629625,18.890872223499677,35.563290172948584,20.725441449507365,35.55376146896256,19.49913603966308,1994-04-19 12:00:00
35.54106845452346,18.701875254466813,35.5664155055426,20.663357971584173,35.5531050644452,19.363297067496173,1994-04-20 12:00:00
35.53922118449139,18.593605081840586,35.56995313575329,20.621657105190863,35.5534182148024,19.290500064460417,1994-04-21 12:00:00
35.53961367189344,18.544047542929288,35.57491714235836,20.56934889365458,35.553626224225745,19.268272124421017,1994-04-22 12:00:00
35.5436166377226,18.627859207798707,35.57948682772603,20.56846179620689,35.555070131394814,19.32463732894225,1994-04-23 12:00:00
35.54593515540178,18.674158217323512,35.5823354038918,20.597370274379085,35.55604167770067,19.364506946085775,1994-04-24 12:00:00
35.54690081547394,18.576848476674982,35.58097544275842,20.5841004134267,35.55609795112344,19.269241300923643,1994-04-25 12:00:00
35.54659331169013,18.52401144482938,35.5809214610627,20.587654907645767,35.55683336235808,19.234342489884238,1994-04-26 12:00:00
35.54585237301368,18.444624529144196,35.58066286669737,20.577891511006793,35.55802467638268,19.197736674837614,1994-04-27 12:00:00
35.54432295600453,18.333040323862498,35.58048751493677,20.532967384041914,35.55999497637118,19.167766995883596,1994-04-28 12:00:00
35.540604628825115,18.162630899435083,35.58075785206132,20.480324101343808,35.56232926574494,19.174298362776188,1994-04-29 12:00:00
35.53925303894227,18.10119661751831,35.58135598910228,20.45206664527331,35.56577591110548,19.229339264385107,1994-04-30 12:00:00
35.53943856461171,18.023731058817976,35.58174684120281,20.44702679854633,35.56984330108713,19.277821073952516,1994-05-01 12:00:00
35.54040293391017,17.938998242519414,35.58210783757723,20.431113064107148,35.574400665035384,19.28634585913815,1994-05-02 12:00:00
35.54221723158914,17.88000620816049,35.583174823288594,20.40811742444743,35.57800146709185,19.28449679416736,1994-05-03 12:00:00
35.54384276513967,17.870691011319348,35.585062414552795,20.368646310762685,35.58113937864724,19.294212718574187,1994-05-04 12:00:00
35.54500227176171,17.884599022994948,35.58538779239924,20.32073557057226,35.583759276883505,19.319398497207537,1994-05-05 12:00:00
35.548330301244455,17.92885060612889,35.58823826316756,20.277135728776734,35.587657200488025,19.350315269903906,1994-05-06 12:00:00
35.55014155638542,17.938722840968936,35.590083806843815,20.202822321506332,35.589887357919785,19.33681431502588,1994-05-07 12:00:00
35.55252763223792,17.986821137166096,35.59032453466648,20.093537087429084,35.59062775437074,19.298166726415506,1994-05-08 12:00:00
35.55639688774178,17.971355662965344,35.59314854866344,19.988134627117596,35.5936556238586,19.233498543431754,1994-05-09 12:00:00
35.55877259130564,17.99966427782871,35.59223448947932,19.914511607509766,35.59505083389459,19.198914431640553,1994-05-10 12:00:00
35.56233200349836,18.034123913399043,35.58836839214999,19.840784644561282,35.595316141221474,19.16501950332571,1994-05-11 12:00:00
35.56858346253363,18.053589351227636,35.58636742654723,19.79347370910267,35.5979732659466,19.143210582556137,1994-05-12 12:00:00
35.568929078715804,17.98616313646207,35.58523163403254,19.727164054091993,35.600522401991135,19.087983170130965,1994-05-13 12:00:00
35.571430667289434,17.906956606401057,35.5848292626226,19.59494600381781,35.60391241325856,18.990946739842887,1994-05-14 12:00:00
35.57602829947572,17.86019560361557,35.58577232653528,19.509168221252054,35.607810212951804,18.91162807371666,1994-05-15 12:00:00
35.57862768720644,17.83501365753819,35.58645909635671,19.47106994554633,35.61090788653168,18.850035898646734,1994-05-16 12:00:00
35.57929084524287,17.756057024722374,35.5879983662005,19.391322881807028,35.613768404984974,18.735813815743075,1994-05-17 12:00:00
35.57898722530492,17.595338694638716,35.58688145204696,19.1970665135229,35.614617611028756,18.512561445169826,1994-05-18 12:00:00
35.58228263970228,17.46989647211265,35.58592718700481,19.065904251292498,35.616799713010856,18.310549470498778,1994-05-19 12:00:00
35.584797458706305,17.36805762553143,35.587453768361705,19.014283962075087,35.62066845108351,18.192897804375313,1994-05-20 12:00:00
35.585613481227725,17.268552324923142,35.5887064232349,18.93423418003029,35.62344401286539,18.082231072428055,1994-05-21 12:00:00
35.586123532759096,17.12945715682384,35.59081302488925,18.836753528608504,35.6253188679777,17.949745672761427,1994-05-22 12:00:00
35.587248119342725,17.01953966307856,35.592091442580546,18.775103907037927,35.6257809995222,17.84412856998134,1994-05-23 12:00:00
35.58949167994934,16.951827167384213,35.59332325808454,18.714304363419735,35.625896748146715,17.761539037708893,1994-05-24 12:00:00
35.59199140151102,16.835233769027848,35.59320822832913,18.58663947243333,35.624508561225056,17.63237893000556,1994-05-25 12:00:00
35.59284766851235,16.677930241264967,35.591204629795314,18.445747803504805,35.620379764353316,17.485407908388744,1994-05-26 12:00:00
35.59305431907631,16.580476184626,35.589105496085146,18.372131292737954,35.617083726515624,17.39272454609174,1994-05-27 12:00:00
35.593717799806164,16.556647914413958,35.58876134121677,18.37006935507991,35.61572268501512,17.356313455409076,1994-05-28 12:00:00
35.593985347229186,16.537452833169898,35.588041949297725,18.410385708005975,35.614868126446574,17.344590827096642,1994-05-29 12:00:00
35.59268732445478,16.4825538998284,35.58573144875426,18.421017781646228,35.61237837045763,17.30051097128618,1994-05-30 12:00:00
35.591241392844395,16.490693602317048,35.581161578017664,18.471946935273664,35.60916280193285,17.30021239433377,1994-05-31 12:00:00
35.59012869981841,16.520227458181697,35.57573553418456,18.532704128702523,35.60443554898149,17.309041105677522,1994-06-01 12:00:00
35.589691254307496,16.536906357618257,35.57612895123705,18.57809975292608,35.601256877253064,17.311163567611622,1994-06-02 12:00:00
35.58893359319681,16.540174302737878,35.57725518450624,18.620918473457014,35.598923187521386,17.32207118552135,1994-06-03 12:00:00
35.58729459872058,16.53853921515704,35.57659383257194,18.638388312400917,35.59570695297347,17.323836542890685,1994-06-04 12:00:00
35.586002200031565,16.56534747558778,35.57579395969889,18.67926830730465,35.593260720821654,17.366918021730925,1994-06-05 12:00:00
35.58515185675952,16.559587225092862,35.574889707443354,18.69733842518176,35.58996826313488,17.375393045474095,1994-06-06 12:00:00
35.577140312540564,16.57404971338831,35.57051584120877,18.71072221579267,35.58287348824698,17.392929727129484,1994-06-07 12:00:00
35.571434067095154,16.515024891072528,35.5639297712578,18.692608795310786,35.57550936563939,17.383106565254195,1994-06-08 12:00:00
35.57201161917603,16.438085204524935,35.56145100168304,18.631279211844483,35.56916659945955,17.350390061424946,1994-06-09 12:00:00
35.5769159714621,16.407295708209727,35.56313621414621,18.57194311887692,35.564831061042376,17.330530407257257,1994-06-10 12:00:00
35.58065757866712,16.397536021344973,35.56388325152662,18.531957673078402,35.56285923428989,17.332404495115348,1994-06-11 12:00:00
35.58130872789827,16.37677952170012,35.56317985515155,18.482783820485334,35.561613523213325,17.315997454517124,1994-06-12 12:00:00
35.58108306147181,16.361955219165075,35.56154534596636,18.484430589118066,35.56118702501266,17.28688886879215,1994-06-13 12:00:00
35.581017416409495,16.35732145684003,35.560498595050866,18.44041755032042,35.56087918735159,17.25325850986826,1994-06-14 12:00:00
35.581092627026884,16.38248006238678,35.558482058144044,18.43133080342984,35.55950090448154,17.2502966668379,1994-06-15 12:00:00
35.57944851555493,16.428836848440486,35.5541554562635,18.439212068769073,35.55804571917328,17.295988915414654,1994-06-16 12:00:00
35.57748809537859,16.404488039160782,35.55022716404198,18.393034593449816,35.55872075242399,17.30734878183794,1994-06-17 12:00:00
35.575953215630754,16.354082133474666,35.54697934004273,18.403408540002328,35.560152772960976,17.31854486576089,1994-06-18 12:00:00
35.570319530106744,16.271797361690833,35.54146170791212,18.405933734656816,35.55796226935154,17.261809836960722,1994-06-19 12:00:00
35.5682233481969,16.23422273192161,35.54203665086356,18.426198910254573,35.55657712931976,17.22545242586158,1994-06-20 12:00:00
35.568455802710034,16.24751265315491,35.54215188140907,18.468521927225442,35.55598862597118,17.207523697213617,1994-06-21 12:00:00
35.56565138940725,16.150775615542315,35.54308297690971,18.47412588643355,35.553417179258126,17.1621914540532,1994-06-22 12:00:00
35.562645811328714,16.033799482616413,35.54533475641862,18.447980859808556,35.551708807801425,17.109812256908196,1994-06-23 12:00:00
35.55568730795132,15.941496220960358,35.54733816675105,18.381901191136752,35.54943770875511,17.016485325421645,1994-06-24 12:00:00
35.55278852987146,15.94780829737914,35.55132571565722,18.373873673574277,35.549361060777564,16.99310678561713,1994-06-25 12:00:00
35.54601891739491,15.958981753115928,35.54920526011511,18.37277571685479,35.54706280967199,16.949518740315447,1994-06-26 12:00:00
35.54484070607903,15.94166336174818,35.546482393031724,18.381917535309626,35.546699638986254,16.903137083673144,1994-06-27 12:00:00
35.54767841442834,15.975948071551827,35.541846252119136,18.411505193641876,35.547878083939345,16.880663230634898,1994-06-28 12:00:00
35.54828726777137,16.008528418411302,35.53432976205242,18.457052380955464,35.54916444455388,16.854191867492037,1994-06-29 12:00:00
35.54854974429773,16.02086930404617,35.52735969141247,18.476800617629983,35.55059438515152,16.812888461309907,1994-06-30 12:00:00
35.54903474098966,16.035578001661964,35.52357536003088,18.49748314073127,35.55076163218912,16.80197322617551,1994-07-01 12:00:00
35.54884957258795,16.00950310237458,35.521023275316985,18.520242939745962,35.55104050780117,16.81270034517877,1994-07-02 12:00:00
35.54591582837062,15.933432469555258,35.520178826096604,18.499590325715488,35.548488782895966,16.850192360424387,1994-07-03 12:00:00
35.54374995620589,15.881168011091987,35.52019004170311,18.462664288760863,35.54485974455654,16.98078516575134,1994-07-04 12:00:00
35.54346425727775,15.901175461506915,35.520393611082454,18.478325365675666,35.53935143455275,17.22158935894269,1994-07-05 12:00:00
35.5444270131091,15.95314438753618,35.52183286416512,18.496151827986942,35.53551524974354,17.422021323732878,1994-07-06 12:00:00
35.54215162110113,15.980089893513936,35.524844558686866,18.48735570549601,35.53437718880426,17.471919724117022,1994-07-07 12:00:00
35.54012042734198,15.964383908989205,35.529176048138446,18.471347531335265,35.53548467242248,17.399761748701128,1994-07-08 12:00:00
35.53643779236024,15.965644130533915,35.53217312463704,18.420554147145506,35.53516194991889,17.289806497622532,1994-07-09 12:00:00
35.53417528503971,15.994830765392845,35.53301260225667,18.4202844591269,35.53417304054491,17.256047821930004,1994-07-10 12:00:00
35.529666854535705,15.909859444079443,35.531211085430066,18.41597633166691,35.533864058917196,17.104482041157592,1994-07-11 12:00:00
35.52743141888852,15.79297431934276,35.528171862207344,18.389791378968226,35.53409446972982,16.91072226013219,1994-07-12 12:00:00
35.53136122550849,15.700191797446628,35.52953928845244,18.344972586397702,35.535716811354916,16.791701888263642,1994-07-13 12:00:00
35.53766709296005,15.693021483291671,35.53027692331692,18.368772183970524,35.53638535475233,16.7978680371685,1994-07-14 12:00:00
35.53734913621424,15.579334025656708,35.53081690203916,18.347642413028325,35.53752782118016,16.725964931213664,1994-07-15 12:00:00
35.5399339912161,15.55124759097834,35.5314077379365,18.288734397796915,35.53899636899236,16.664811217867857,1994-07-16 12:00:00
35.54358598184729,15.524211278494752,35.532491052163515,18.23823061910717,35.54008999224882,16.620704035194734,1994-07-17 12:00:00
35.54014943517587,15.485158300831959,35.53204544290203,18.18702302932267,35.538853315632196,16.578018805267085,1994-07-18 12:00:00
35.54090637022635,15.536169611075133,35.531664975867116,18.15516353560285,35.53876901170771,16.566427678353826,1994-07-19 12:00:00
35.54033747324411,15.55080484407546,35.53129423771073,18.10977412981421,35.538310929406826,16.5508089015766,1994-07-20 12:00:00
35.5389528994834,15.597240753404323,35.52978670529215,18.056554751903267,35.53699195357321,16.554747083070936,1994-07-21 12:00:00
35.540061259197685,15.669938188305075,35.52917232124751,18.02648406055892,35.53613965859822,16.544416667137234,1994-07-22 12:00:00
35.538509541767965,15.691709253363019,35.52773379736652,18.032673124176924,35.533841396429146,16.52914100733268,1994-07-23 12:00:00
35.538124879681455,15.658523614312948,35.527542921824285,18.040957678643874,35.533452129142745,16.503989081924864,1994-07-24 12:00:00
35.537006885263494,15.569349058445127,35.527986601234794,17.967005939041464,35.53306362081293,16.446420560026944,1994-07-25 12:00:00
35.53609021696799,15.617584660694318,35.52776383342606,17.91394355263453,35.53079815530445,16.441992591539282,1994-07-26 12:00:00
35.53579444539511,15.699969948598625,35.527142043751404,17.902285690502744,35.52798779215448,16.463619223880105,1994-07-27 12:00:00
35.53519466204226,15.751588248054066,35.52887154176245,17.91985229052841,35.52554033637877,16.524136649483594,1994-07-28 12:00:00
35.531222709356115,15.647630677122363,35.53079184796607,17.914294486214605,35.52328109298671,16.54259833492978,1994-07-29 12:00:00
35.52116396347922,15.457578785830034,35.52808654938739,17.80276448549035,35.518692282125734,16.40625212695925,1994-07-30 12:00:00
35.51415276887554,15.387110986738406,35.527311388488926,17.64147689537034,35.514264011604325,16.285147354387075,1994-07-31 12:00:00
35.51089680374929,15.415533255954523,35.52551599198389,17.56717240445518,35.512129290197954,16.235671526318082,1994-08-01 12:00:00
35.50628098548359,15.397048031095292,35.524556265639724,17.530915693366953,35.51066268513761,16.203883651237753,1994-08-02 12:00:00
35.50132774514374,15.345682734809253,35.523186111104,17.51746266738543,35.5083284709957,16.17418112610996,1994-08-03 12:00:00
35.50113687198328,15.31446462095324,35.52221803403158,17.526219526520165,35.50762386941578,16.124942828220448,1994-08-04 12:00:00
35.50160670208427,15.311138769651107,35.522413354651306,17.566789497411367,35.508158400551075,16.078978890885885,1994-08-05 12:00:00
35.49849524598827,15.170775171493116,35.52160755658187,17.521260868548048,35.5072035424394,16.004929329015816,1994-08-06 12:00:00
35.49880020279899,15.060088143247851,35.52100806908584,17.4444202326792,35.50531703081596,15.923777185294025,1994-08-07 12:00:00
35.500925092898825,15.048214356344632,35.52011557060464,17.368088136853466,35.502330116218864,15.864636940635274,1994-08-08 12:00:00
35.502777191807496,15.086816150976452,35.52299897032065,17.350065448085285,35.500552234959436,15.847487604535097,1994-08-09 12:00:00
35.50414900765318,15.110295243853889,35.5262750147711,17.370282581582064,35.49960654185709,15.848200252603766,1994-08-10 12:00:00
35.50349825026406,15.06547381582577,35.52894837167257,17.352958457952443,35.49892977606116,15.824706290548196,1994-08-11 12:00:00
35.49768564276105,14.948741434564043,35.52889713903886,17.28253878104137,35.49589116390786,15.736930047829578,1994-08-12 12:00:00
35.4956156220681,14.896249915177728,35.52768412006933,17.24431569658287,35.49311060363345,15.668279537192078,1994-08-13 12:00:00
35.49490954580624,14.893355602944366,35.52884751241127,17.237184354194998,35.49113628759185,15.637588037968788,1994-08-14 12:00:00
35.49394408165508,14.916761994722027,35.531993649755506,17.291013518749573,35.491351660885556,15.689688382735108,1994-08-15 12:00:00
35.49149170382866,14.886955900854934,35.53450417469441,17.328156581639792,35.49217851200679,15.766103703018684,1994-08-16 12:00:00
